Total allocated: 1178004089 bytes (9635000 objects)
Total retained:  52018 bytes (377 objects)

allocated memory by gem
-----------------------------------
  40000000  ActiveModel::AttributeSet
     35456  Thread::Backtrace
     28400  Proc
     27176  MatchData
     20064  Binding
     15360  Thread::Backtrace::Location
     10114  Regexp
      9360  Enumerator::Lazy
      7296  Class
      6880  Time
      5584  Object
      4240  Addrinfo
      3528  Enumerator::Generator
      3488  PG::Result
      3480  File
      2896  ActionView::OutputBuffer
      2552  ActiveRecord::Relation
      2016  Thread::Mutex
      1592  ActionDispatch::Request
      1560  ActiveSupport::Notifications::Event
      1440  Sprockets::URITar
      1288  File::Stat
      1280  Range
      1240  Pathname
      1224  Fiber
      1160  ActiveSupport::HashWithIndifferentAccess
      1008  Arel::Nodes::SelectCore
       944  Rack::Utils::HeaderHash
       936  ActiveRecord::Result
       840  ActionView::Resolver::Cache::SmallCache
       792  Arel::Nodes::SelectStatement
       760  <<Unknown>>
       760  Digest::SHA1
       680  Set
       600  Digest::SHA256
       576  Enumerator::Yielder
       544  Module
       480  IPAddr
       464  Socket
       456  ActionView::Template
       448  ActiveSupport::SafeBuffer
       432  ActionView::Resolver::Path
       400  Integer
       360  Arel::Collectors::Bind
       360  Arel::Collectors::Composite

allocated objects by gem
-----------------------------------
   3001810  activerecord-6.0.3.2
   3000039  rack-mini-profiler-2.0.2
   3000004  activemodel-6.0.3.2
    625238  profiling-talk/app
      2112  activesupport-6.0.3.2
      1123  actionview-6.0.3.2
      1069  railties-6.0.3.2
      1002  socket
       761  sprockets-4.0.2
       630  pathname
       314  actionpack-6.0.3.2
       164  webpacker-4.2.2
       130  ipaddr
        91  erubi-1.9.0
        83  logger
        78  rack-2.2.3
        61  set
        58  concurrent-ruby-1.1.6
        50  uri
        42  sprockets-rails-3.2.1
        39  digest
        31  puma-4.3.5
        26  ostruct
        17  json
        12  securerandom
         7  web-console-4.0.3
         3  fileutils
         3  monitor
         2  turbolinks-5.2.1
         1  i18n-1.8.3

allocated objects by file
-----------------------------------
   3000013  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/rack-mini-profiler-2.0.2/lib/patches/db/pg.rb
   3000000  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/activemodel-6.0.3.2/lib/active_model/attribute_set/builder.rb
   1000055  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/activerecord-6.0.3.2/lib/active_record/result.rb
   1000000  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/activerecord-6.0.3.2/lib/active_record/associations.rb
   1000000  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/activerecord-6.0.3.2/lib/active_record/persistence.rb
    625204  /Users/jsrn/Code/profiling-talk/app/app/models/puppy.rb
      1347  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/activesupport-6.0.3.2/lib/active_support/backtrace_cleaner.rb
      1084  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/activerecord-6.0.3.2/lib/active_record/log_subscriber.rb
      1049  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/railties-6.0.3.2/lib/rails/backtrace_cleaner.rb
      1002  /Users/jsrn/.rvm/rubies/ruby-2.6.2/lib/ruby/2.6.0/socket.rb
       630  /Users/jsrn/.rvm/rubies/ruby-2.6.2/lib/ruby/2.6.0/pathname.rb
       581  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/actionview-6.0.3.2/lib/action_view/template/resolver.rb
       214  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/actionview-6.0.3.2/lib/action_view/template.rb
       194  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/sprockets-4.0.2/lib/sprockets/path_utils.rb
       137  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/sprockets-4.0.2/lib/sprockets/resolve.rb
       130  /Users/jsrn/.rvm/rubies/ruby-2.6.2/lib/ruby/2.6.0/ipaddr.rb
       116  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/activesupport-6.0.3.2/lib/active_support/tagged_logging.rb
       113  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/webpacker-4.2.2/lib/webpacker/compiler.rb
       104  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/sprockets-4.0.2/lib/sprockets/http_utils.rb
        91  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/erubi-1.9.0/lib/erubi.rb
        86  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/activerecord-6.0.3.2/lib/active_record/relation/query_methods.rb
        83  /Users/jsrn/.rvm/rubies/ruby-2.6.2/lib/ruby/2.6.0/logger.rb
        71  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/sprockets-4.0.2/lib/sprockets/uri_utils.rb
        61  /Users/jsrn/.rvm/rubies/ruby-2.6.2/lib/ruby/2.6.0/set.rb
        59  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/activesupport-6.0.3.2/lib/active_support/callbacks.rb
        57  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/actionview-6.0.3.2/lib/action_view/lookup_context.rb
        57  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/sprockets-4.0.2/lib/sprockets/base.rb
        56  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/activesupport-6.0.3.2/lib/active_support/subscriber.rb
        54  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/activerecord-6.0.3.2/lib/arel/nodes/select_core.rb
        52  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/activesupport-6.0.3.2/lib/active_support/logger.rb
        50  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/activerecord-6.0.3.2/lib/active_record/relation.rb
        49  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/activesupport-6.0.3.2/lib/active_support/hash_with_indifferent_access.rb
        47  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/activerecord-6.0.3.2/lib/active_record/relation/delegation.rb
        42  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/activerecord-6.0.3.2/lib/active_record/connection_adapters/abstract_adapter.rb
        41  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/actionpack-6.0.3.2/lib/action_dispatch/http/response.rb
        41  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/activesupport-6.0.3.2/lib/active_support/inflector/methods.rb
        40  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/activesupport-6.0.3.2/lib/active_support/core_ext/class/attribute.rb
        40  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/sprockets-4.0.2/lib/sprockets/uri_tar.rb
        40  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/sprockets-rails-3.2.1/lib/sprockets/rails/helper.rb
        39  /Users/jsrn/.rvm/rubies/ruby-2.6.2/lib/ruby/2.6.0/digest.rb
        37  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/activesupport-6.0.3.2/lib/active_support/core_ext/numeric/conversions.rb
        36  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/actionview-6.0.3.2/lib/action_view/log_subscriber.rb
